Animalia,Chordata,Amphibia,Anura,,,,,Aparasphenodon pomba,,especie,Anfibios,-21.338158,-42.762573,SIRGAS2000,America do Sul,Brasil,MG,,Cataguases Sitio Boa Sorte,,,,,,,,nao informado,RAN ,"ASSIS C.L.D., SANTANA D.J., DA SILVA F.A., QUINTELA F.M., FEIO R.N. 2013 A new and possibly critically endangered species of casque-headed tree frog Aparasphenodon Mirand-Ribeiro, 1920 (Anura, Hyulidae) from southeastern Brazil. Zootaxa 3716:583-591."
Animalia,Chordata,Amphibia,Anura,,,,,Bokermannohyla vulcaniae,,especie,Anfibios,-21.800473,-46.580394,SIRGAS2000,America do Sul,Brasil,MG,,dado nao informado,,,,,,,,citado em artigo,RAN ,"Sem referencia, compilacao de dados pelo consultor da primeira oficina de avaliacao 2010"
Animalia,Chordata,Amphibia,Anura,,,,,Brachycephalus pernix,,especie,Anfibios,-25.350476,-49.080421,SIRGAS2000,America do Sul,Brasil,PR,,"morro Anhangava, Serra da Baitaca, municipio de Quatro Barras, PR (coordenadas aproximadas)",,,,,,,,citado em artigo,RAN ,"POMBAL-JR, J. P.; WISTUBA, E. M. and BORNSCHEIN, M. R. 1998. A new species of Brachycephalid (Anura) from the Atlantic Rain Forest of Brazil. Journal of Herpetology, v. 32, p. 70-74."
Animalia,Chordata,Amphibia,Anura,,,,,Chiasmocleis alagoanus,,especie,Anfibios,-9.545433,-35.97241,SIRGAS2000,America do Sul,Brasil,AL,,"Mata do Catole, municipio de Maceio",,,,,,,,citado em artigo,RAN ,"CRUZ, C. A. G. DA; CARAMASCHI, U.; FREIRE, E. M. X. Occurrence of the genus Chiasmocleis (Anura: Microhylidae) in the State of Alagoas, north-eastern Brazil, with a description of a new species. Journal of Zoology (London), v. 249, n. 1999, p. 123-126, 1999."
Animalia,Chordata,Amphibia,Anura,,,,,Chiasmocleis alagoanus,,especie,Anfibios,-9.476784,-35.862997,SIRGAS2000,America do Sul,Brasil,AL,,"esec Mata do Cedro 09 3l, 35 54W, Municipality of Rio Largo, State of Alagoas,",,,,,,,,UC ou municipio,RAN ,"CRUZ, C. A. G. DA; CARAMASCHI, U.; FREIRE, E. M. X. Occurrence of the genus Chiasmocleis (Anura: Microhylidae) in the State of Alagoas, north-eastern Brazil, with a description of a new species. Journal of Zoology (London), v. 249, n. 1999, p. 123-126, 1999."
Animalia,Chordata,Amphibia,Anura,,,,,Chiasmocleis alagoanus,,especie,Anfibios,-7.145419,-34.865288,SIRGAS2000,America do Sul,Brasil,PB,,"Mata do buraquinho, Joao Pessoa",,,,,,,,citado em artigo,RAN ,"SANTANA, G. G.; VIEIRA, W. L. S.; PEREIRA-FILHO, G. A. et al. Herpetofauna em um fragmento de Floresta Atlantica no Estado da Paraiba, Regiao Nordeste do Brasil. Biotemas, v. 21, n. 1, p. 75-84, 2008."
Animalia,Chordata,Amphibia,Anura,,,,,Chiasmocleis alagoanus,,especie,Anfibios,-8.014522,-35.087728,SIRGAS2000,America do Sul,Brasil,PE,,"sob folhedo dentro da mata do Engenho Tapacura, Sao Lourenco da Mata, a 153 m",,,,,,,,citado em artigo,RAN ,"SANTOS, E. M. and AMORIM, F. O. 2010. Geographic distribution: Chiasmocleis doriae. Herpetological Review 41: 103."
Animalia,Chordata,Amphibia,Anura,,,,,Crossodactylus dantei,,especie,Anfibios,-9.307132,-35.943597,SIRGAS2000,America do Sul,Brasil,AL,,Mun de Murici,,,,,,,,citado em artigo,RAN ,"PIMENTA, B. V. S.; WACHLEVSKI, M.; CRUZ, C. A. G. Morphological and acoustical variation, geographic distribution, and conservation status of the spinythumb frog Crossodactylus bokermanni Caramaschi and Sazima, 1985 (Anura, Hylodidae). Journal of Herpetology, v. 42, p. 481-492, 2008."
Animalia,Chordata,Amphibia,Anura,,,,,Crossodactylus dantei,,especie,Anfibios,-9.244,-35.841,SIRGAS2000,America do Sul,Brasil,AL,,Estacao Ecologica de Murici (Coordenada aproximada do centroide da UC),,,,,,,,UC ou municipio,RAN ,"PIMENTA, B. V. S.; WACHLEVSKI, M.; CRUZ, C. A. G. Morphological and acoustical variation, geographic distribution, and conservation status of the spinythumb frog Crossodactylus bokermanni Caramaschi and Sazima, 1985 (Anura, Hylodidae). Journal of Herpetology, v. 42, p. 481-492, 2008."
Animalia,Chordata,Amphibia,Anura,,,,,Crossodactylus lutzorum,,especie,Anfibios,-13.417118,-39.083658,SIRGAS2000,America do Sul,Brasil,BA,,"Fazenda agua Branca, Valenca",,,,,,,,citado em artigo,RAN ,"FROST, DARREL R. 2014. Amphibian Species of the World: an Online Reference. Version ano 2011 (Date of access). Electronic Database accessible at http:research.amnh.orgherpetologyamphibiaindex.html. American Museum of Natural History, New York, USA.; Silvano e Pimenta,  2004a"
